avg,mon_count,mon_sum,stu_id
7.01393939394,198,1388.76,592
8.08446601942,206,1665.4,594
7.86842105263,95,747.5,596
9.29103448276,116,1077.76,598
13.0033898305,118,1534.4,602
8.84525139665,179,1583.3,604
8.6010989011,91,782.7,606
8.76615384615,130,1139.6,608
10.6789256198,121,1292.15,610
7.63855614973,374,2856.82,612
15.9256756757,74,1178.5,614
5.84279835391,243,1419.8,616
14.4363636364,22,317.6,618
10.943255814,43,470.56,620
11.4413043478,46,526.3,624
9.46666666667,75,710.0,626
4.99074074074,162,808.5,630
6.5649122807,57,374.2,634
7.01140939597,149,1044.7,636
5.74782608696,92,528.8,640
9.05533980583,103,932.7,642
9.01011904762,168,1513.7,646
7.59528301887,106,805.1,648
7.65508474576,118,903.3,650
7.8224,125,977.8,654
5.93885245902,122,724.54,658
7.67341772152,158,1212.4,662
5.81900826446,242,1408.2,664
6.8698630137,73,501.5,668
8.22944297082,377,3102.5,674
5.18,5,25.9,678
8.028,25,200.7,680
7.12714285714,70,498.9,682
9.3,57,530.1,684
8.68576923077,26,225.83,686
10.0013157895,76,760.1,690
6.1286440678,118,723.18,692
7.05384615385,195,1375.5,694
6.41363636364,44,282.2,696
5.4775,40,219.1,706
5.90095238095,105,619.6,708
8.71551724138,58,505.5,710
9.115,100,911.5,712
7.60576923077,52,395.5,714
7.60987654321,162,1232.8,718
8.52784810127,79,673.7,728
8.52985074627,67,571.5,730
15.2604545455,44,671.46,732
15.3040740741,54,826.42,734
9.85176470588,85,837.4,736
3.24545454545,11,35.7,738
5.105,20,102.1,740
22.02,5,110.1,742
9.86510204082,98,966.78,744
8.096875,96,777.3,746
10.0345588235,136,1364.7,748
11.0346534653,101,1114.5,750
4.16296296296,27,112.4,754
4.44461538462,65,288.9,756
10.6205882353,34,361.1,758
6.93888888889,18,124.9,762
11.2225,120,1346.7,766
11.4204918033,244,2786.6,770
15.1618181818,55,833.9,772
9.49772727273,44,417.9,774
11.464028777,139,1593.5,776
7.66162790698,86,658.9,786
9.31907894737,152,1416.5,788
12.8851851852,54,695.8,790
7.26666666667,24,174.4,796
13.4166666667,6,80.5,798
10.0,29,290.0,800
5.41782178218,101,547.2,802
5.27142857143,7,36.9,804
17.4252336449,107,1864.5,808
12.4523076923,117,1456.92,810
7.92960784314,204,1617.64,816
10.4632231405,242,2532.1,820
9.47866666667,150,1421.8,822
13.4310344828,29,389.5,824
9.6,67,643.2,826
6.73375,48,323.22,830
10.2044444444,81,826.56,832
7.38260869565,23,169.8,834
7.8592173913,230,1807.62,840
7.8296803653,219,1714.7,842
8.12646464646,198,1609.04,844
6.30697674419,43,271.2,846
5.32307692308,26,138.4,848
7.85217391304,46,361.2,850
5.32368421053,38,202.3,852
7.47391304348,23,171.9,854
8.55789473684,133,1138.2,858
4.72871287129,303,1432.8,860
10.1111111111,81,819.0,864
9.7735042735,117,1143.5,868
9.11978609626,187,1705.4,878
11.051754386,114,1259.9,882
7.15483870968,62,443.6,886
7.38333333333,120,886.0,890
12.1093333333,75,908.2,894
7.27463768116,138,1003.9,896
7.67590361446,83,637.1,898
12.0695145631,103,1243.16,900
9.58230769231,130,1245.7,902
9.48636363636,22,208.7,908
8.99473684211,19,170.9,914
7.271875,128,930.8,916
8.24295302013,149,1228.2,922
10.7456084656,189,2030.92,924
12.0362745098,102,1227.7,928
11.3333333333,45,510.0,932
6.66666666667,51,340.0,934
9.39741935484,155,1456.6,936
7.24175824176,91,659.0,938
4.32888888889,405,1753.2,940
12.9656684492,187,2424.58,942
8.795,20,175.9,944
8.74545454545,132,1154.4,946
4.82352941176,34,164.0,948
9.28090909091,22,204.18,950
8.58734567901,324,2782.3,952
7.93473684211,95,753.8,954
10.7525925926,135,1451.6,956
10.2325842697,89,910.7,958
7.95,104,826.8,960
10.6891891892,37,395.5,966
7.01904761905,21,147.4,970
6.86,30,205.8,974
11.140776699,103,1147.5,978
6.12372881356,59,361.3,980
6.64375,16,106.3,982
8.45737704918,122,1031.8,984
8.3,56,464.8,988
7.60724637681,138,1049.8,990
9.675,92,890.1,992
6.27364341085,129,809.3,994
7.91830065359,153,1211.5,996
7.65494505495,182,1393.2,998
6.17637795276,127,784.4,1000
7.92063492063,126,998.0,1002
14.3705882353,51,732.9,1006
9.966,120,1195.92,1008
15.575,16,249.2,1010
6.90669421488,121,835.71,1012
8.06312056738,141,1136.9,1016
12.7804123711,97,1239.7,1020
11.4236170213,94,1073.82,1022
5.1347826087,46,236.2,1024
6.60769230769,13,85.9,1026
6.52222222222,18,117.4,1030
10.4087640449,89,926.38,1036
14.6898876404,89,1307.4,1038
14.9487096774,62,926.82,1040
7.17730769231,78,559.83,1044
10.8290825688,109,1180.37,1046
8.56438356164,73,625.2,1048
5.05319148936,47,237.5,1050
4.27777777778,9,38.5,1052
8.14716981132,53,431.8,1054
9.6724137931,58,561.0,1058
9.49661016949,59,560.3,1060
11.4549019608,51,584.2,1062
15.8816,125,1985.2,1064
9.95630434783,92,915.98,1066
8.74408602151,93,813.2,1068
10.3373170732,82,847.66,1070
10.5525203252,123,1297.96,1074
9.556,50,477.8,1078
8.12966101695,118,959.3,1080
18.3370588235,102,1870.38,1082
10.0520833333,48,482.5,1084
12.1183333333,60,727.1,1088
9.04782608696,23,208.1,1092
9.284,50,464.2,1096
9.88709677419,62,613.0,1098
17.5777777778,27,474.6,1102
10.0027027027,74,740.2,1108
6.10443349754,203,1239.2,1110
10.1367088608,79,800.8,1118
9.69108433735,83,804.36,1120
6.93714285714,140,971.2,1124
9.32602739726,146,1361.6,1128
8.86428571429,84,744.6,1130
8.21166666667,48,394.16,1132
11.8961538462,130,1546.5,1134
11.7322916667,96,1126.3,1136
12.9484375,64,828.7,1138
11.3771428571,35,398.2,1140
7.13695652174,46,328.3,1142
8.27852941176,68,562.94,1144
8.25087719298,114,940.6,1150
12.4,29,359.6,1152
10.0244186047,86,862.1,1154
6.55212121212,33,216.22,1156
6.47060301508,398,2575.3,1166
6.83818181818,165,1128.3,1168
11.0488636364,88,972.3,1170
7.80747126437,174,1358.5,1172
10.24,75,768.0,1174
11.0143884892,139,1531.0,1176
12.5086956522,69,863.1,1182
11.8717391304,46,546.1,1184
10.1576,125,1269.7,1186
12.8894339623,106,1366.28,1192
8.66689655172,145,1256.7,1196
6.63444444444,90,597.1,1198
11.1707575758,66,737.27,1200
5.24565217391,46,241.3,1202
8.34285714286,42,350.4,1204
5.4328358209,67,364.0,1206
7.7078125,64,493.3,1208
12.7909090909,11,140.7,1210
6.94556962025,158,1097.4,1212
8.98027210884,147,1320.1,1214
10.1152941176,85,859.8,1216
11.9739130435,161,1927.8,1218
11.7825396825,63,742.3,1220
17.7925373134,67,1192.1,1222
13.6862745098,51,698.0,1224
5.1,40,204.0,1226
13.4806451613,124,1671.6,1228
5.45,8,43.6,1232
8.23162393162,117,963.1,1236
8.86,45,398.7,1240
11.3867647059,136,1548.6,1242
9.87327586207,116,1145.3,1246
8.89572649573,234,2081.6,1248
8.028125,64,513.8,1252
11.605,20,232.1,1254
8.4,43,361.2,1256
10.4156862745,51,531.2,1258
12.3967741935,31,384.3,1260
8.62857142857,84,724.8,1264
9.94418918919,74,735.87,1266
10.712972973,37,396.38,1268
13.0376923077,52,677.96,1272
9.83857142857,70,688.7,1278
9.16186666667,75,687.14,1282
9.02384615385,130,1173.1,1284
6.96545454545,55,383.1,1286
7.83157894737,76,595.2,1288
5.50235294118,170,935.4,1290
6.51194029851,67,436.3,1294
9.81176470588,136,1334.4,1296
8.45816326531,98,828.9,1300
7.99210526316,38,303.7,1302
4.90892857143,56,274.9,1304
6.02173913043,138,831.0,1306
8.89132653061,196,1742.7,1308
9.54957983193,119,1136.4,1312
5.25294117647,17,89.3,1318
9.65,10,96.5,1320
10.8565217391,92,998.8,1324
8.15712121212,132,1076.74,1326
11.5452554745,137,1581.7,1328
9.69681318681,91,882.41,1330
10.8857142857,140,1524.0,1332
3.546125,80,283.69,1334
9.55447154472,123,1175.2,1338
4.79733333333,75,359.8,1342
10.012,100,1001.2,1348
6.45051546392,97,625.7,1350
11.4678571429,28,321.1,1352
19.1607142857,28,536.5,1354
8.84117647059,34,300.6,1358
9.06865671642,67,607.6,1360
9.68191489362,94,910.1,1364
7.82897058824,136,1064.74,1366
7.58333333333,90,682.5,1372
10.3206896552,29,299.3,1378
5.05294117647,34,171.8,1382
8.26386554622,119,983.4,1384
7.46668639053,169,1261.87,1386
7.22597402597,77,556.4,1392
7.06538461538,26,183.7,1394
7.8,111,865.8,1396
8.68524590164,183,1589.4,1406
9.49592760181,221,2098.6,1408
15.1217821782,101,1527.3,1410
16.653,40,666.12,1414
17.4385308057,211,3679.53,1416
5.57666666667,30,167.3,1426
7.11153846154,26,184.9,1430
7.41935483871,31,230.0,1434
7.09402985075,67,475.3,1438
8.09340659341,91,736.5,1440
8.00303030303,66,528.2,1448
11.1021367521,234,2597.9,1452
7.08695652174,138,978.0,1454
7.37328767123,146,1076.5,1460
12.9641025641,39,505.6,1464
7.27282608696,92,669.1,1470
7.85421686747,83,651.9,1474
7.43816793893,131,974.4,1476
9.31489361702,47,437.8,1478
8.42321428571,56,471.7,1480
7.98942307692,208,1661.8,1486
4.86538461538,26,126.5,1488
10.3783216783,143,1484.1,1494
5.55490196078,51,283.3,1498
13.2461538462,91,1205.4,1500
8.63789473684,95,820.6,1502
11.2974358974,78,881.2,1504
10.7384615385,52,558.4,1506
6.42777777778,90,578.5,1512
4.6,68,312.8,1514
8.72975,120,1047.57,1518
9.12886597938,97,885.5,1520
4.56352941176,85,387.9,1522
6.82714285714,70,477.9,1524
7.29166666667,12,87.5,1528
4.67659574468,47,219.8,1530
12.65,14,177.1,1532
7.3825,80,590.6,1534
7.42577319588,97,720.3,1536
8.40526315789,38,319.4,1538
9.64516129032,62,598.0,1540
6.677,100,667.7,1542
8.21914893617,47,386.3,1548
4.69285714286,14,65.7,1550
9.56,10,95.6,1552
6.64,35,232.4,1554
7.04299065421,107,753.6,1556
7.57954545455,132,1000.5,1562
9.86612244898,49,483.44,1564
11.1830357143,56,626.25,1568
8.46578947368,76,643.4,1570
12.3384615385,39,481.2,1576
9.18333333333,54,495.9,1580
10.03125,64,642.0,1582
13.2936,25,332.34,1584
8.38503937008,127,1064.9,1590
9.25557142857,140,1295.78,1592
7.89735294118,204,1611.06,1594
6.5027173913,184,1196.5,1598
11.0231292517,147,1620.4,1602
12.9897727273,88,1143.1,1604
4.56111111111,18,82.1,1610
5.95573770492,61,363.3,1612
6.77043478261,115,778.6,1614
10.8057142857,70,756.4,1620
10.1564516129,62,629.7,1622
11.5305555556,72,830.2,1626
10.9261904762,42,458.9,1628
11.6433962264,53,617.1,1630
8.63773584906,53,457.8,1632
12.7551724138,87,1109.7,1634
5.90392156863,51,301.1,1640
12.4861702128,188,2347.4,1642
9.66,20,193.2,1648
10.0174358974,39,390.68,1650
9.35355191257,183,1711.7,1652
9.13983739837,123,1124.2,1654
8.55294117647,85,727.0,1656
11.2566666667,60,675.4,1660
13.2254545455,55,727.4,1662
9.76453488372,172,1679.5,1664
5.32327586207,116,617.5,1666
10.8862433862,189,2057.5,1670
10.8704433498,203,2206.7,1672
8.064,25,201.6,1674
9.01235955056,89,802.1,1676
9.70228571429,175,1697.9,1678
7.7640625,64,496.9,1680
5.56170212766,47,261.4,1682
12.5604938272,81,1017.4,1684
6.7619047619,168,1136.0,1686
8.43596491228,114,961.7,1688
8.80294117647,136,1197.2,1694
9.2303030303,99,913.8,1696
8.96293103448,116,1039.7,1698
6.36818181818,88,560.4,1712
8.23571428571,42,345.9,1714
8.35980392157,102,852.7,1716
9.3828125,64,600.5,1720
11.6131868132,91,1056.8,1722
10.190075188,133,1355.28,1724
10.5692982456,114,1204.9,1730
11.0755319149,94,1041.1,1732
10.8744036697,109,1185.31,1734
7.19185714286,140,1006.86,1742
11.4293413174,167,1908.7,1744
9.27083333333,168,1557.5,1746
9.77590361446,83,811.4,1748
9.11351351351,37,337.2,1750
6.01988304094,171,1029.4,1752
8.39623529412,85,713.68,1754
10.3996694215,121,1258.36,1756
9.72470588235,85,826.6,1758
10.1263157895,152,1539.2,1760
8.85151515152,66,584.2,1770
6.47839506173,162,1049.5,1780
7.1085106383,47,334.1,1782
11.4960714286,28,321.89,1788
6.0829787234,47,285.9,1790
7.52018348624,109,819.7,1792
14.3535211268,71,1019.1,1794
11.5921052632,38,440.5,1796
9.26296296296,54,500.2,1798
18.9644444444,45,853.4,1800
9.17262569832,179,1641.9,1802
8.64155844156,77,665.4,1804
6.15666666667,30,184.7,1806
8.164,100,816.4,1812
7.06283185841,113,798.1,1822
9.49029126214,103,977.5,1824
6.49823529412,170,1104.7,1828
5.07303370787,89,451.5,1832
10.7169655172,145,1553.96,1834
12.9333333333,12,155.2,1836
10.9173333333,75,818.8,1840
11.4377777778,162,1852.92,1842
12.1247311828,93,1127.6,1844
10.505,40,420.2,1848
11.3236111111,72,815.3,1850
14.1342105263,38,537.1,1856
10.4384375,32,334.03,1862
15.4571428571,56,865.6,1866
6.44304147465,217,1398.14,1868
11.2898571429,140,1580.58,1870
7.43137697517,443,3292.1,1872
8.33446601942,206,1716.9,1874
10.6413043478,46,489.5,1876
9.13390804598,174,1589.3,1878
13.5137931034,58,783.8,1880
5.2838150289,173,914.1,1884
6.72269503546,141,947.9,1886
6.33828125,128,811.3,1888
8.59861111111,144,1238.2,1890
11.4091549296,142,1620.1,1892
11.021875,64,705.4,1900
8.37485714286,175,1465.6,1902
8.60634920635,63,542.2,1904
8.49711538462,208,1767.4,1906
8.03863636364,220,1768.5,1910
4.41186440678,59,260.3,1914
14.485483871,62,898.1,1918
12.2004,50,610.02,1924
8.312,50,415.6,1926
9.1843373494,166,1524.6,1928
6.94292237443,219,1520.5,1932
8.5787037037,108,926.5,1938
8.22766990291,206,1694.9,1942
11.2783783784,37,417.3,1944
5.40555555556,18,97.3,1946
15.2068085106,47,714.72,1948
6.75388888889,180,1215.7,1950
6.95675675676,74,514.8,1954
7.98076923077,26,207.5,1956
8.45,36,304.2,1964
11.6486111111,72,838.7,1966
18.5777777778,27,501.6,1968
5.74863013699,146,839.3,1970
8.20705882353,34,279.04,1972
7.48333333333,96,718.4,1974
6.7,72,482.4,1980
10.0784946237,93,937.3,1982
11.1291666667,72,801.3,1984
8.77063291139,79,692.88,1986
6.80384615385,52,353.8,1990
12.214375,32,390.86,1994
10.9781395349,43,472.06,1996
7.82586206897,58,453.9,1998
6.9995505618,89,622.96,2002
4.44424778761,113,502.2,2004
6.82435897436,78,532.3,2006
8.975,132,1184.7,2014
4.396,100,439.6,2018
10.8725352113,142,1543.9,2024
7.00369863014,146,1022.54,2026
5.42580645161,186,1009.2,2030
8.89423529412,170,1512.02,2032
3.42315789474,95,325.2,2034
7.30549450549,91,664.8,2036
6.40061728395,162,1036.9,2038
12.6162162162,37,466.8,2044
3.36393442623,61,205.2,2048
11.314893617,47,531.8,2052
7.97688311688,77,614.22,2056
6.1,17,103.7,2060
11.711627907,86,1007.2,2062
11.9697183099,142,1699.7,2064
9.18863636364,176,1617.2,2066
11.3741176471,170,1933.6,2068
11.0882352941,34,377.0,2070
8.74791666667,96,839.8,2072
9.20064935065,154,1416.9,2076
20.1782608696,46,928.2,2078
11.2086330935,139,1558.0,2088
7.54491525424,118,890.3,2090
7.42733333333,150,1114.1,2092
11.6361702128,188,2187.6,2094
9.26268656716,67,620.6,2096
9.62222222222,108,1039.2,2100
10.2273743017,179,1830.7,2102
10.7615384615,26,279.8,2110
6.04456521739,92,556.1,2112
13.1307692308,143,1877.7,2122
6.8427027027,185,1265.9,2124
8.26578947368,38,314.1,2126
7.29651162791,86,627.5,2128
9.10465116279,86,783.0,2130
7.44848484848,66,491.6,2132
8.25090909091,110,907.6,2134
8.30487804878,41,340.5,2138
6.17647058824,34,210.0,2142
7.70113636364,88,677.7,2144
8.2,3,24.6,2148
5.15403508772,285,1468.9,2156
7.66595744681,188,1441.2,2162
6.45957446809,94,607.2,2164
5.45897435897,117,638.7,2168
9.52298701299,154,1466.54,2170
9.77571428571,70,684.3,2178
11.5743243243,74,856.5,2180
9.18909090909,55,505.4,2184
9.43709677419,62,585.1,2190
5.95857142857,140,834.2,2192
11.3558823529,34,386.1,2196
10.499408284,169,1774.4,2198
8.0803125,96,775.71,2206
9.45465838509,161,1522.2,2208
6.44788732394,71,457.8,2214
5.97575757576,66,394.4,2218
4.07777777778,27,110.1,2222
9.68,60,580.8,2224
9.13693693694,111,1014.2,2228
10.8818181818,22,239.4,2230
10.0628571429,35,352.2,2232
10.1157894737,114,1153.2,2234
5.83046875,128,746.3,2236
8.12019607843,51,414.13,2244
8.39459459459,74,621.2,2246
6.27210526316,76,476.68,2248
7.25083333333,120,870.1,2250
6.67912087912,182,1215.6,2252
9.80217391304,46,450.9,2256
6.18469387755,98,606.1,2264
5.9967032967,91,545.7,2266
8.14542372881,177,1441.74,2268
7.8649122807,57,448.3,2270
7.02340425532,47,330.1,2272
9.085,20,181.7,2274
7.58566037736,53,402.04,2278
5.43563218391,87,472.9,2280
8.0900990099,101,817.1,2284
22.41875,16,358.7,2286
12.3991869919,123,1525.1,2292
9.7635193133,233,2274.9,2294
10.5969550173,289,3062.52,2296
5.96095238095,105,625.9,2298
6.59634146341,82,540.9,2302
8.26029411765,136,1123.4,2304
10.942,50,547.1,2306
12.7232,125,1590.4,2308
13.6450980392,51,695.9,2310
10.2738333333,60,616.43,2314
8.29259259259,27,223.9,2316
8.38961038961,77,646.0,2318
9.38054794521,73,684.78,2320
6.30350877193,114,718.6,2322
6.03670731707,82,495.01,2332
7.78965517241,116,903.6,2334
14.0054545455,55,770.3,2340
12.2980952381,105,1291.3,2348
11.3133333333,30,339.4,2350
10.6945945946,37,395.7,2354
8.30491803279,61,506.6,2356
9.70128205128,156,1513.4,2358
10.3051948052,77,793.5,2362
11.1281481481,108,1201.84,2364
17.1740740741,54,927.4,2366
13.8009803922,102,1407.7,2368
10.6769230769,91,971.6,2370
7.103125,32,227.3,2372
6.86375,56,384.37,2374
6.81428571429,7,47.7,2380
4.98120805369,149,742.2,2382
5.55052959502,321,1781.72,2384
10.4155778894,199,2072.7,2388
8.41176470588,17,143.0,2390
6.39787234043,47,300.7,2392
12.275,32,392.8,2396
10.8287581699,153,1656.8,2400
8.7772,250,2194.3,2402
9.29231578947,285,2648.31,2408
8.54328358209,67,572.4,2410
8.57770833333,96,823.46,2416
10.1862068966,87,886.2,2418
7.82627118644,118,923.5,2422
7.39082644628,121,894.29,2424
6.67086614173,127,847.2,2428
6.34357798165,218,1382.9,2430
8.15878787879,132,1076.96,2432
14.5991954023,87,1270.13,2434
9.31,60,558.6,2438
6.90084745763,118,814.3,2440
11.551,100,1155.1,2442
10.9857142857,91,999.7,2444
10.4878947368,76,797.08,2448
6.79302325581,43,292.1,2452
13.6416666667,108,1473.3,2454
7.69583333333,24,184.7,2456
6.10344827586,203,1239.0,2458
8.85565217391,115,1018.4,2460
5.78301886792,53,306.5,2462
14.4434782609,46,664.4,2464
8.15316455696,79,644.1,2466
6.2,29,179.8,2468
10.6710638298,94,1003.08,2472
8.82,5,44.1,2474
7.30055555556,144,1051.28,2476
7.08486842105,152,1076.9,2478
8.52132352941,136,1158.9,2480
10.838,50,541.9,2482
7.4198019802,101,749.4,2484
8.86721311475,61,540.9,2486
7.21860465116,86,620.8,2490
12.2419847328,131,1603.7,2492
8.44154929577,142,1198.7,2494
8.26818181818,44,363.8,2498
10.4213114754,61,635.7,2500
7.9120754717,53,419.34,2504
11.5797619048,84,972.7,2508
8.81395348837,86,758.0,2510
8.3346875,224,1866.97,2516
9.20618556701,97,893.0,2518
5.78423728814,59,341.27,2520
7.94444444444,135,1072.5,2522
8.95348837209,43,385.0,2524
20.3907407407,54,1101.1,2530
7.69702970297,101,777.4,2532
8.1,50,405.0,2538
5.71212121212,33,188.5,2540
9.59215686275,51,489.2,2542
8.8623655914,93,824.2,2550
7.75689655172,58,449.9,2552
5.54626865672,134,743.2,2556
6.62884615385,52,344.7,2558
8.72727272727,11,96.0,2562
12.4976,50,624.88,2570
12.7395744681,47,598.76,2572
11.2112903226,62,695.1,2576
8.15487804878,164,1337.4,2578
14.2518716578,187,2665.1,2580
9.37173913043,92,862.2,2582
9.81418439716,141,1383.8,2584
8.15747126437,87,709.7,2586
10.0285714286,56,561.6,2594
8.14964028777,139,1132.8,2598
9.8575,80,788.6,2604
10.005,60,600.3,2606
10.227375,80,818.19,2612
9.35454545455,22,205.8,2614
15.669375,32,501.42,2616
13.0866666667,60,785.2,2622
9.21837837838,185,1705.4,2626
8.82068965517,29,255.8,2628
5.54333333333,60,332.6,2630
11.4557777778,90,1031.02,2632
9.59122807018,57,546.7,2636
8.77697674419,43,377.41,2638
8.61468531469,286,2463.8,2644
6.58676470588,136,895.8,2648
3.92307692308,13,51.0,2654
12.6954166667,72,914.07,2656
11.2829807692,104,1173.43,2658
12.5717391304,184,2313.2,2660
11.3666666667,21,238.7,2662
13.0899328859,149,1950.4,2664
8.38691588785,107,897.4,2666
6.32453703704,216,1366.1,2668
8.58533333333,75,643.9,2672
7.4612244898,49,365.6,2674
7.78476190476,105,817.4,2676
10.0132653061,98,981.3,2678
10.3394,100,1033.94,2680
10.5202439024,82,862.66,2682
11.0697959184,49,542.42,2688
9.30618556701,97,902.7,2690
9.89509803922,102,1009.3,2692
11.022745098,102,1124.32,2694
10.2203007519,133,1359.3,2696
8.1537037037,108,880.6,2700
8.34793103448,406,3389.26,2704
5.22594594595,185,966.8,2706
10.0622727273,44,442.74,2708
3.85098039216,51,196.4,2710
7.48461538462,169,1264.9,2712
7.29523809524,42,306.4,2718
9.30393258427,178,1656.1,2720
8.56764705882,34,291.3,2722
10.1878787879,132,1344.8,2728
6.09516393443,244,1487.22,2730
12.975,28,363.3,2732
14.2,11,156.2,2734
8.57313432836,67,574.4,2738
10.5047619048,21,220.6,2740
7.38651685393,89,657.4,2742
14.3285714286,21,300.9,2746
15.1263157895,19,287.4,2748
8.60954545455,220,1894.1,2756
4.8138150289,173,832.79,2758
6.47224880383,209,1352.7,2760
10.7136416185,173,1853.46,2764
6.58489932886,149,981.15,2766
6.12692307692,26,159.3,2774
